,GAME_ID,TEAM_ID,PLAYER_NAME,TIME,TIMESHARE,PTS_TEAM,PTSSHARE,PTSCAP,PTSCAPSHARE,GAME_DATE,MATCHUP,WL,W_PCT,PTS,HHI_TS,HHI_PS,HHI_PCS,TEAM
0,42100105,1610612737,De'Andre Hunter,42.7,0.1779290228488089,35.0,0.3723404255319149,1494.5,0.4613389995318184,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
1,42100105,1610612737,John Collins,25.633333333333333,0.1068129731231335,7.0,0.0744680851063829,179.43333333333334,0.0553894911225555,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
2,42100105,1610612737,Clint Capela,19.416666666666668,0.0809083964164178,2.0,0.0212765957446808,38.833333333333336,0.011987508296076,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
3,42100105,1610612737,Kevin Huerter,33.233333333333334,0.1384818390165983,12.0,0.1276595744680851,398.8,0.1231060508620201,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
4,42100105,1610612737,Trae Young,41.48333333333333,0.1728592263351621,11.0,0.1170212765957446,456.31666666666666,0.1408609397589121,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
5,42100105,1610612737,Delon Wright,31.0,0.1291756371970275,7.0,0.0744680851063829,217.0,0.0669859905643389,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
6,42100105,1610612737,Danilo Gallinari,20.716666666666665,0.0863254392666157,12.0,0.1276595744680851,248.6,0.0767406325082703,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
7,42100105,1610612737,Onyeka Okongwu,25.75,0.1072991179943051,8.0,0.0851063829787234,206.0,0.0635903873560084,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
8,42100105,1610612737,Timothe Luwawu-Cabarrot,0.05,0.0002083478019306,0.0,0.0,0.0,0.0,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
9,42100105,1610612737,Bogdan Bogdanovic,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
10,42100105,1610612737,Gorgui Dieng,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
11,42100105,1610612737,Jalen Johnson,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
12,42100105,1610612737,Kevin Knox II,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
13,42100105,1610612737,Skylar Mays,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-26,ATL @ MIA,L,0.2,94,0.1343230197176159,0.203712086917157,0.2654622576533317,Atlanta Hawks
0,42100104,1610612737,De'Andre Hunter,30.5,0.1270745087146725,24.0,0.2790697674418604,732.0,0.3705578616988964,2022-04-24,ATL vs. MIA,L,0.25,86,0.0999072606625465,0.149269875608437,0.1990378389592981,Atlanta Hawks
1,42100104,1610612737,John Collins,21.683333333333334,0.0903409485452398,11.0,0.127906976744186,238.51666666666668,0.1207434781141372,2022-04-24,ATL vs. MIA,L,0.25,86,0.0999072606625465,0.149269875608437,0.1990378389592981,Atlanta Hawks
2,42100104,1610612737,Clint Capela,20.98333333333333,0.0874244844108047,2.0,0.0232558139534883,41.96666666666667,0.0212446424352873,2022-04-24,ATL vs. MIA,L,0.25,86,0.0999072606625465,0.149269875608437,0.1990378389592981,Atlanta Hawks
3,42100104,1610612737,Kevin Huerter,30.08333333333333,0.1253385181584611,4.0,0.0465116279069767,120.33333333333331,0.0609159326381154,2022-04-24,ATL vs. MIA,L,0.25,86,0.0999072606625465,0.149269875608437,0.1990378389592981,Atlanta Hawks
4,42100104,1610612737,Trae Young,35.516666666666666,0.1479758350114575,9.0,0.1046511627906976,319.65,0.161815328541055,2022-04-24,ATL vs. MIA,L,0.25,86,0.0999072606625465,0.149269875608437,0.1990378389592981,Atlanta Hawks
5,42100104,1610612737,Bogdan Bogdanovic,20.716666666666665,0.0863134504548295,4.0,0.0465116279069767,82.86666666666666,0.0419493098444197,2022-04-24,ATL vs. MIA,L,0.25,86,0.0999072606625465,0.149269875608437,0.1990378389592981,Atlanta Hawks
6,42100104,1610612737,Delon Wright,25.716666666666665,0.1071453371293659,7.0,0.0813953488372093,180.01666666666665,0.0911292227734467,2022-04-24,ATL vs. MIA,L,0.25,86,0.0999072606625465,0.149269875608437,0.1990378389592981,Atlanta Hawks
7,42100104,1610612737,Danilo Gallinari,14.983333333333333,0.062426220401361,9.0,0.1046511627906976,134.85,0.0682646552596942,2022-04-24,ATL vs. MIA,L,0.25,86,0.0999072606625465,0.149269875608437,0.1990378389592981,Atlanta Hawks
