,GAME_ID,PLAYER_NAME,TIME,TIMESHARE,PTS_TEAM,PTSSHARE,PTSCAP,PTSCAPSHARE,GAME_DATE,MATCHUP,WL,W_PCT,PTS,HHI_TS,HHI_PS,HHI_PCS
0,42100315,Andrew Wiggins,40.05,0.16687499999999997,18.0,0.15,720.9,0.18408229100612414,"MAY 26, 2022",GSW vs. DAL,W,0.8,120,0.13086932870370369,0.15916666666666668,0.18406836809516777
1,42100315,Draymond Green,31.4,0.1308333333333333,17.0,0.14166666666666666,533.8,0.13630618246507015,"MAY 26, 2022",GSW vs. DAL,W,0.8,120,0.13086932870370369,0.15916666666666668,0.18406836809516777
2,42100315,Kevon Looney,30.716666666666665,0.12798611111111108,10.0,0.08333333333333333,307.16666666666663,0.07843521115371684,"MAY 26, 2022",GSW vs. DAL,W,0.8,120,0.13086932870370369,0.15916666666666668,0.18406836809516777
3,42100315,Klay Thompson,37.333333333333336,0.15555555555555556,32.0,0.26666666666666666,1194.6666666666667,0.3050589221648629,"MAY 26, 2022",GSW vs. DAL,W,0.8,120,0.13086932870370369,0.15916666666666668,0.18406836809516777
4,42100315,Stephen Curry,34.81666666666667,0.14506944444444445,15.0,0.125,522.25,0.13335688233867157,"MAY 26, 2022",GSW vs. DAL,W,0.8,120,0.13086932870370369,0.15916666666666668,0.18406836809516777
5,42100315,Jordan Poole,28.416666666666668,0.11840277777777777,16.0,0.13333333333333333,454.6666666666667,0.11609943354711859,"MAY 26, 2022",GSW vs. DAL,W,0.8,120,0.13086932870370369,0.15916666666666668,0.18406836809516777
6,42100315,Nemanja Bjelica,21.683333333333334,0.09034722222222222,5.0,0.041666666666666664,108.41666666666667,0.02768426742023484,"MAY 26, 2022",GSW vs. DAL,W,0.8,120,0.13086932870370369,0.15916666666666668,0.18406836809516777
7,42100315,Juan Toscano-Anderson,1.7333333333333334,0.007222222222222222,0.0,0.0,0.0,0.0,"MAY 26, 2022",GSW vs. DAL,W,0.8,120,0.13086932870370369,0.15916666666666668,0.18406836809516777
8,42100315,Moses Moody,10.616666666666667,0.04423611111111111,7.0,0.058333333333333334,74.31666666666666,0.018976809904200944,"MAY 26, 2022",GSW vs. DAL,W,0.8,120,0.13086932870370369,0.15916666666666668,0.18406836809516777
9,42100315,Jonathan Kuminga,1.6166666666666667,0.00673611111111111,0.0,0.0,0.0,0.0,"MAY 26, 2022",GSW vs. DAL,W,0.8,120,0.13086932870370369,0.15916666666666668,0.18406836809516777
10,42100315,Damion Lee,1.6166666666666667,0.00673611111111111,0.0,0.0,0.0,0.0,"MAY 26, 2022",GSW vs. DAL,W,0.8,120,0.13086932870370369,0.15916666666666668,0.18406836809516777
0,42100314,Andrew Wiggins,30.533333333333335,0.12722222222222224,13.0,0.11926605504587157,396.93333333333334,0.1392919598313243,"MAY 24, 2022",GSW @ DAL,L,0.75,109,0.1058643036265432,0.12280111101759114,0.13852897476165177
1,42100314,Draymond Green,25.85,0.10770833333333334,10.0,0.09174311926605505,258.5,0.09071289456599933,"MAY 24, 2022",GSW @ DAL,L,0.75,109,0.1058643036265432,0.12280111101759114,0.13852897476165177
2,42100314,Kevon Looney,19.8,0.0825,3.0,0.027522935779816515,59.400000000000006,0.02084466513431474,"MAY 24, 2022",GSW @ DAL,L,0.75,109,0.1058643036265432,0.12280111101759114,0.13852897476165177
3,42100314,Klay Thompson,28.15,0.11729166666666666,12.0,0.11009174311926606,337.79999999999995,0.11854087344059795,"MAY 24, 2022",GSW @ DAL,L,0.75,109,0.1058643036265432,0.12280111101759114,0.13852897476165177
4,42100314,Stephen Curry,32.55,0.135625,20.0,0.1834862385321101,651.0,0.22844910778516658,"MAY 24, 2022",GSW @ DAL,L,0.75,109,0.1058643036265432,0.12280111101759114,0.13852897476165177
5,42100314,Jordan Poole,28.6,0.11916666666666667,14.0,0.12844036697247707,400.40000000000003,0.14050848349797343,"MAY 24, 2022",GSW @ DAL,L,0.75,109,0.1058643036265432,0.12280111101759114,0.13852897476165177
