,GAME_ID,TEAM_ID,PLAYER_NAME,TIME,TIMESHARE,PTS_TEAM,PTSSHARE,PTSCAP,PTSCAPSHARE,GAME_DATE,MATCHUP,WL,W_PCT,PTS,HHI_TS,HHI_PS,HHI_PCS
0,42100125,1610612741,Javonte Green,26.616666666666667,0.11090277777777778,3.0,0.03,79.85,0.025625117000508114,2022-04-27,CHI @ MIL,L,0.2,100,0.12787678433641977,0.1554,0.1792067833299631
1,42100125,1610612741,Patrick Williams,34.516666666666666,0.14381944444444444,23.0,0.23,793.8833333333333,0.2547696092851603,2022-04-27,CHI @ MIL,L,0.2,100,0.12787678433641977,0.1554,0.1792067833299631
2,42100125,1610612741,Nikola Vucevic,36.96666666666667,0.1540277777777778,19.0,0.19,702.3666666666667,0.22540047602492444,2022-04-27,CHI @ MIL,L,0.2,100,0.12787678433641977,0.1554,0.1792067833299631
3,42100125,1610612741,DeMar DeRozan,42.95,0.17895833333333336,11.0,0.11,472.45000000000005,0.15161661273500388,2022-04-27,CHI @ MIL,L,0.2,100,0.12787678433641977,0.1554,0.1792067833299631
4,42100125,1610612741,Ayo Dosunmu,22.483333333333334,0.09368055555555556,8.0,0.08,179.86666666666667,0.0577220335356885,2022-04-27,CHI @ MIL,L,0.2,100,0.12787678433641977,0.1554,0.1792067833299631
5,42100125,1610612741,Coby White,31.55,0.13145833333333334,17.0,0.17,536.35,0.17212312464899848,2022-04-27,CHI @ MIL,L,0.2,100,0.12787678433641977,0.1554,0.1792067833299631
6,42100125,1610612741,Troy Brown Jr.,22.666666666666668,0.09444444444444446,10.0,0.1,226.66666666666669,0.07274088733185356,2022-04-27,CHI @ MIL,L,0.2,100,0.12787678433641977,0.1554,0.1792067833299631
7,42100125,1610612741,Derrick Jones Jr.,13.85,0.057708333333333334,9.0,0.09,124.64999999999999,0.0400021394378627,2022-04-27,CHI @ MIL,L,0.2,100,0.12787678433641977,0.1554,0.1792067833299631
8,42100125,1610612741,Tristan Thompson,6.733333333333333,0.028055555555555556,0.0,0.0,0.0,0.0,2022-04-27,CHI @ MIL,L,0.2,100,0.12787678433641977,0.1554,0.1792067833299631
9,42100125,1610612741,Tony Bradley,1.6666666666666665,0.006944444444444444,0.0,0.0,0.0,0.0,2022-04-27,CHI @ MIL,L,0.2,100,0.12787678433641977,0.1554,0.1792067833299631
10,42100125,1610612741,Marko Simonovic,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-27,CHI @ MIL,L,0.2,100,0.12787678433641977,0.1554,0.1792067833299631
11,42100125,1610612741,Matt Thomas,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-27,CHI @ MIL,L,0.2,100,0.12787678433641977,0.1554,0.1792067833299631
0,42100124,1610612741,DeMar DeRozan,40.88333333333333,0.17034722222222223,23.0,0.24210526315789474,940.3166666666666,0.27958848919437246,2022-04-24,CHI vs. MIL,L,0.25,95,0.13091403356481485,0.19091412742382274,0.2265332230824886
1,42100124,1610612741,Patrick Williams,32.666666666666664,0.13611111111111113,20.0,0.21052631578947367,653.3333333333333,0.19425847279142486,2022-04-24,CHI vs. MIL,L,0.25,95,0.13091403356481485,0.19091412742382274,0.2265332230824886
2,42100124,1610612741,Nikola Vucevic,38.333333333333336,0.15972222222222224,11.0,0.11578947368421053,421.6666666666667,0.12537600412303698,2022-04-24,CHI vs. MIL,L,0.25,95,0.13091403356481485,0.19091412742382274,0.2265332230824886
3,42100124,1610612741,Zach LaVine,41.93333333333333,0.17472222222222222,24.0,0.25263157894736843,1006.3999999999999,0.2992373372713622,2022-04-24,CHI vs. MIL,L,0.25,95,0.13091403356481485,0.19091412742382274,0.2265332230824886
4,42100124,1610612741,Alex Caruso,16.966666666666665,0.07069444444444445,0.0,0.0,0.0,0.0,2022-04-24,CHI vs. MIL,L,0.25,95,0.13091403356481485,0.19091412742382274,0.2265332230824886
5,42100124,1610612741,Coby White,12.983333333333333,0.05409722222222223,2.0,0.021052631578947368,25.966666666666665,0.007720783178802039,2022-04-24,CHI vs. MIL,L,0.25,95,0.13091403356481485,0.19091412742382274,0.2265332230824886
6,42100124,1610612741,Tristan Thompson,5.283333333333333,0.022013888888888892,0.0,0.0,0.0,0.0,2022-04-24,CHI vs. MIL,L,0.25,95,0.13091403356481485,0.19091412742382274,0.2265332230824886
7,42100124,1610612741,Derrick Jones Jr.,13.766666666666667,0.05736111111111112,5.0,0.05263157894736842,68.83333333333334,0.020466517669096553,2022-04-24,CHI vs. MIL,L,0.25,95,0.13091403356481485,0.19091412742382274,0.2265332230824886
8,42100124,1610612741,Ayo Dosunmu,29.35,0.12229166666666669,8.0,0.08421052631578947,234.8,0.06981411644606106,2022-04-24,CHI vs. MIL,L,0.25,95,0.13091403356481485,0.19091412742382274,0.2265332230824886
9,42100124,1610612741,Javonte Green,5.95,0.02479166666666667,2.0,0.021052631578947368,11.9,0.0035382793258438103,2022-04-24,CHI vs. MIL,L,0.25,95,0.13091403356481485,0.19091412742382274,0.2265332230824886
10,42100124,1610612741,Troy Brown Jr.,1.8833333333333333,0.007847222222222222,0.0,0.0,0.0,0.0,2022-04-24,CHI vs. MIL,L,0.25,95,0.13091403356481485,0.19091412742382274,0.2265332230824886
11,42100124,1610612741,Tony Bradley,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-24,CHI vs. MIL,L,0.25,95,0.13091403356481485,0.19091412742382274,0.2265332230824886
12,42100124,1610612741,Marko Simonovic,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-24,CHI vs. MIL,L,0.25,95,0.13091403356481485,0.19091412742382274,0.2265332230824886
0,42100123,1610612741,DeMar DeRozan,32.18333333333333,0.1340972222222222,11.0,0.13580246913580246,354.01666666666665,0.17787845544454955,2022-04-22,CHI vs. MIL,L,0.333,81,0.10133805941358025,0.14525224813290655,0.19030107434043014
1,42100123,1610612741,Patrick Williams,30.483333333333334,0.1270138888888889,1.0,0.012345679012345678,30.483333333333334,0.015316590320986825,2022-04-22,CHI vs. MIL,L,0.333,81,0.10133805941358025,0.14525224813290655,0.19030107434043014
2,42100123,1610612741,Nikola Vucevic,30.35,0.12645833333333334,19.0,0.2345679012345679,576.65,0.2897423228626698,2022-04-22,CHI vs. MIL,L,0.333,81,0.10133805941358025,0.14525224813290655,0.19030107434043014
