,GAME_ID,TEAM_ID,PLAYER_NAME,TIME,TIMESHARE,PTS_TEAM,PTSSHARE,PTSCAP,PTSCAPSHARE,GAME_DATE,MATCHUP,WL,W_PCT,PTS,HHI_TS,HHI_PS,HHI_PCS
3,42100206,1610612755,Tyrese Maxey,41.833333333333336,0.17430555555555557,20.0,0.2222222222222222,836.6666666666667,0.26013597545808803,2022-05-12,PHI vs. MIA,L,0.333,90,0.14375446566358024,0.16888888888888887,0.20986082278134746
4,42100206,1610612755,James Harden,42.983333333333334,0.1790972222222222,11.0,0.12222222222222222,472.81666666666666,0.14700791808307767,2022-05-12,PHI vs. MIA,L,0.333,90,0.14375446566358024,0.16888888888888887,0.20986082278134746
5,42100206,1610612755,Matisse Thybulle,11.966666666666667,0.04986111111111111,3.0,0.03333333333333333,35.9,0.011162009783600033,2022-05-12,PHI vs. MIA,L,0.333,90,0.14375446566358024,0.16888888888888887,0.20986082278134746
6,42100206,1610612755,Paul Reed,3.95,0.016458333333333335,0.0,0.0,0.0,0.0,2022-05-12,PHI vs. MIA,L,0.333,90,0.14375446566358024,0.16888888888888887,0.20986082278134746
7,42100206,1610612755,Shake Milton,28.383333333333333,0.11826388888888889,15.0,0.16666666666666666,425.75,0.1323739739656745,2022-05-12,PHI vs. MIA,L,0.333,90,0.14375446566358024,0.16888888888888887,0.20986082278134746
8,42100206,1610612755,Georges Niang,15.283333333333333,0.06368055555555556,0.0,0.0,0.0,0.0,2022-05-12,PHI vs. MIA,L,0.333,90,0.14375446566358024,0.16888888888888887,0.20986082278134746
9,42100206,1610612755,Furkan Korkmaz,7.833333333333333,0.03263888888888889,2.0,0.022222222222222223,15.666666666666666,0.004871072050410413,2022-05-12,PHI vs. MIA,L,0.333,90,0.14375446566358024,0.16888888888888887,0.20986082278134746
10,42100206,1610612755,Isaiah Joe,1.1333333333333333,0.004722222222222222,2.0,0.022222222222222223,2.2666666666666666,0.000704750849846613,2022-05-12,PHI vs. MIA,L,0.333,90,0.14375446566358024,0.16888888888888887,0.20986082278134746
11,42100206,1610612755,Jaden Springer,1.1333333333333333,0.004722222222222222,0.0,0.0,0.0,0.0,2022-05-12,PHI vs. MIA,L,0.333,90,0.14375446566358024,0.16888888888888887,0.20986082278134746
12,42100206,1610612755,Charles Bassey,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-12,PHI vs. MIA,L,0.333,90,0.14375446566358024,0.16888888888888887,0.20986082278134746
13,42100206,1610612755,DeAndre Jordan,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-12,PHI vs. MIA,L,0.333,90,0.14375446566358024,0.16888888888888887,0.20986082278134746
14,42100206,1610612755,Paul Millsap,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-12,PHI vs. MIA,L,0.333,90,0.14375446566358024,0.16888888888888887,0.20986082278134746
0,42100205,1610612755,Danny Green,20.8,0.08666666666666667,6.0,0.07058823529411765,124.80000000000001,0.05500058761311552,2022-05-10,PHI @ MIA,L,0.4,85,0.10705289351851852,0.12802768166089964,0.1719825700942892
