,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GAMEID,MIN,SEC,TT,TTSHARE,PTSSHARE,PPM,PPM_ZSCORE,EPTS,EPTS_ZSCORE,EPTS_DIFF,PTSCAP,PTSCAP_SHARE
6,George Hill,23:39,3,4,.750,2,3,.667,1,2,.500,0,2,2,6,0,0,0,2,9,+20,202210220MILMIL,23,39,23.65,0.09854166666666667,0.072,0.3805496828752643,-0.08506546446225718,12.317708333333334,0.5714507886547637,3.317708333333334,212.85,0.06662145595868436
7,Bobby Portis,22:30,6,10,.600,1,1,1.000,0,0,,3,5,8,1,1,1,2,2,13,+8,202210220MILMIL,22,30,22.5,0.09375000000000001,0.104,0.5777777777777777,0.3565701419635183,11.718750000000002,0.47045893687274754,-1.2812499999999982,292.5,0.09155168366415399
8,Jordan Nwora,17:41,4,6,.667,1,1,1.000,0,0,,0,3,3,0,0,0,3,1,9,+15,202210220MILMIL,17,41,17.683333333333334,0.07368055555555557,0.072,0.5089538171536286,0.2024586721858805,9.210069444444446,0.04746407940893968,0.21006944444444642,159.15,0.049813505829573015
9,Serge Ibaka,14:51,3,5,.600,2,2,1.000,1,2,.500,1,4,5,0,0,1,0,3,9,+7,202210220MILMIL,14,51,14.85,0.061875000000000006,0.072,0.6060606060606061,0.419901403294704,7.734375000000001,-0.20135642498153572,-1.2656249999999991,133.65,0.041832076997313436
10,Wesley Matthews,12:04,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,+10,202210220MILMIL,12,4,12.066666666666666,0.05027777777777778,0.0,0.0,-0.9371970538021294,6.284722222222223,-0.44578597929453195,6.284722222222223,0.0,0.0
11,MarJon Beauchamp,2:14,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-2,202210220MILMIL,2,14,2.2333333333333334,0.009305555555555556,0.016,0.8955223880597015,1.0680678305648335,1.1631944444444446,-1.3093394945320638,-0.8368055555555554,4.466666666666667,0.0013980542006833772
12,A.J. Green,2:14,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-2,202210220MILMIL,2,14,2.2333333333333334,0.009305555555555556,0.0,0.0,-0.9371970538021294,1.1631944444444446,-1.3093394945320638,1.1631944444444446,0.0,0.0
13,Sandro Mamukelashvili,2:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2,202210220MILMIL,2,14,2.2333333333333334,0.009305555555555556,0.0,0.0,-0.9371970538021294,1.1631944444444446,-1.3093394945320638,1.1631944444444446,0.0,0.0
14,Thanasis Antetokounmpo,0:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,202210220MILMIL,0,52,0.8666666666666667,0.003611111111111112,0.0,0.0,-0.9371970538021294,0.45138888888888895,-1.4293587966498225,0.45138888888888895,0.0,0.0
0,Giannis Antetokounmpo,37:52,16,25,.640,1,4,.250,10,14,.714,2,12,14,5,1,3,7,4,43,+5,202210260MILMIL,37,52,37.86666666666667,0.15777777777777777,0.39090909090909093,1.13556338028169,2.188491167123189,17.355555555555554,1.3615244801368118,-25.644444444444446,1628.2666666666667,0.4653431391228137
1,Jrue Holiday,35:56,5,18,.278,1,6,.167,4,5,.800,3,4,7,4,2,1,5,4,15,+10,202210260MILMIL,35,56,35.93333333333333,0.1497222222222222,0.13636363636363635,0.41743970315398893,0.038114055969808006,16.46944444444444,1.2258757673959084,1.4694444444444414,539.0,0.15404107762069885
2,Grayson Allen,28:08,1,8,.125,1,6,.167,2,2,1.000,0,5,5,4,0,0,1,0,5,+17,202210260MILMIL,28,8,28.133333333333333,0.11722222222222221,0.045454545454545456,0.17772511848341233,-0.6796965002104498,12.894444444444444,0.6786033746136437,7.894444444444444,140.66666666666666,0.0402011965095454
3,Brook Lopez,27:51,3,10,.300,1,5,.200,0,0,,3,3,6,1,0,6,2,2,7,+21,202210260MILMIL,27,51,27.85,0.11604166666666667,0.06363636363636363,0.2513464991023339,-0.4592418113918721,12.764583333333334,0.6587238218843736,5.764583333333334,194.95000000000002,0.055714857295278745
4,Jevon Carter,15:42,1,1,1.000,0,0,,0,0,,1,1,2,1,2,0,1,4,2,-9,202210260MILMIL,15,42,15.7,0.06541666666666666,0.01818181818181818,0.12738853503184713,-0.8304262983711913,7.195833333333333,-0.19375817456492403,5.195833333333333,31.4,0.008973821590519376
6,George Hill,29:49,2,3,.667,0,1,.000,4,4,1.000,1,2,3,4,1,0,1,3,8,+12,202210260MILMIL,29,49,29.816666666666666,0.12423611111111112,0.07272727272727272,0.26830631637786473,-0.4084566833697531,13.665972222222223,0.7967113055346028,5.665972222222223,238.53333333333333,0.06817055976831918
7,Bobby Portis,26:09,8,14,.571,3,6,.500,1,2,.500,3,8,11,0,2,2,0,0,20,-4,202210260MILMIL,26,9,26.15,0.10895833333333332,0.18181818181818182,0.7648183556405355,1.078318030580631,11.985416666666666,0.5394465055087515,-8.014583333333334,523.0,0.14946842967648516
8,Wesley Matthews,21:54,2,7,.286,2,7,.286,1,2,.500,0,0,0,1,0,0,1,5,7,-3,202210260MILMIL,21,54,21.9,0.09125,0.06363636363636363,0.31963470319634707,-0.2547569911268197,10.0375,0.2412532145696969,3.0374999999999996,153.29999999999998,0.04381168311549746
9,Jordan Nwora,16:39,1,2,.500,1,1,1.000,0,0,,1,5,6,1,0,0,0,0,3,+6,202210260MILMIL,16,39,16.65,0.06937499999999999,0.02727272727272727,0.1801801801801802,-0.6723449692035419,7.631249999999999,-0.12710320364913547,4.631249999999999,49.949999999999996,0.014275235300842128
10,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202210260MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2953192728574316,0.0,0.0,0.0
11,MarJon Beauchamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202210260MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2953192728574316,0.0,0.0,0.0
12,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202210260MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2953192728574316,0.0,0.0,0.0
13,Sandro Mamukelashvili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202210260MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2953192728574316,0.0,0.0,0.0
0,Giannis Antetokounmpo,38:55,11,22,.500,1,6,.167,7,11,.636,0,14,14,9,1,1,2,0,30,+27,202210280MILMIL,38,55,38.916666666666664,0.16215277777777778,0.25210084033613445,0.7708779443254818,1.6750268827060892,19.296180555555555,1.3622651322729518,-10.703819444444445,1167.5,0.311625568866804
1,Jevon Carter,33:28,5,13,.385,4,11,.364,0,0,,1,2,3,1,1,2,0,3,14,-2,202210280MILMIL,33,28,33.46666666666667,0.13944444444444448,0.11764705882352941,0.4183266932270916,-0.14412094931099045,16.593888888888895,0.9993074965918296,2.5938888888888947,468.53333333333336,0.1250595002424496
2,Brook Lopez,33:25,5,13,.385,0,6,.000,4,4,1.000,4,7,11,2,1,3,0,4,14,+1,202210280MILMIL,33,25,33.416666666666664,0.13923611111111112,0.11764705882352941,0.4189526184538654,-0.14089120465473742,16.569097222222222,0.9959776100259469,2.569097222222222,467.8333333333333,0.12487265835961724
3,Jrue Holiday,31:58,6,19,.316,2,6,.333,2,2,1.000,0,5,5,6,2,1,1,3,16,+17,202210280MILMIL,31,58,31.966666666666665,0.13319444444444445,0.13445378151260504,0.5005213764337852,0.27999974035593717,15.850138888888889,0.8994108996153729,-0.149861111111111,511.46666666666664,0.13651913572283342
4,Grayson Allen,28:47,6,10,.600,4,6,.667,1,1,1.000,1,3,4,2,1,0,1,2,17,+23,202210280MILMIL,28,47,28.783333333333335,0.11993055555555558,0.14285714285714285,0.5906195715112912,0.7449021786064115,14.271736111111114,0.6874081215875613,-2.728263888888886,489.3166666666667,0.13060692471606708
6,George Hill,26:37,4,10,.400,2,6,.333,2,3,.667,2,2,4,2,0,0,0,2,12,+6,202210280MILMIL,26,37,26.616666666666667,0.1109027777777778,0.10084033613445378,0.45084533500313084,0.023673708920168353,13.197430555555558,0.5431130370660138,1.1974305555555578,319.4,0.08525328196664428
7,Bobby Portis,25:15,4,13,.308,0,2,.000,4,4,1.000,8,4,12,1,0,0,0,4,12,-4,202210280MILMIL,25,15,25.25,0.10520833333333335,0.10084033613445378,0.4752475247524752,0.14958785740407352,12.519791666666668,0.4520961375985761,0.5197916666666682,303.0,0.08087584356885791
8,Jordan Nwora,11:52,0,6,.000,0,2,.000,0,0,,2,2,4,0,0,0,1,3,0,-14,202210280MILMIL,11,52,11.866666666666667,0.04944444444444445,0.0,0.0,-2.302666961239786,5.883888888888889,-0.43920349986913615,5.883888888888889,0.0,0.0
9,Serge Ibaka,5:29,1,2,.500,0,0,,0,0,,1,1,2,0,0,1,1,2,2,+2,202210280MILMIL,5,29,5.483333333333333,0.022847222222222224,0.01680672268907563,0.364741641337386,-0.42061729039609436,2.7188194444444447,-0.8643190181133874,0.7188194444444447,10.966666666666667,0.0029271894977067384
10,Wesley Matthews,4:14,0,1,.000,0,0,,2,2,1.000,0,1,1,0,2,0,0,0,2,-1,202210280MILMIL,4,14,4.233333333333333,0.01763888888888889,0.01680672268907563,0.47244094488188976,0.1351060376089327,2.099027777777778,-0.947566182260434,0.09902777777777816,8.466666666666667,0.002259897059019792
11,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202210280MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.229496578171765,0.0,0.0,0.0
12,MarJon Beauchamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202210280MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.229496578171765,0.0,0.0,0.0
13,Sandro Mamukelashvili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202210280MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.229496578171765,0.0,0.0,0.0
0,Jrue Holiday,36:40,13,22,.591,3,7,.429,5,7,.714,0,2,2,12,4,1,3,3,34,+12,202210290MILMIL,36,40,36.666666666666664,0.15277777777777776,0.2764227642276423,0.9272727272727274,1.3923732666972386,18.791666666666664,1.5043136196644222,-15.208333333333336,1246.6666666666665,0.33932905391612034
1,Brook Lopez,34:00,8,12,.667,5,8,.625,0,0,,1,5,6,0,1,2,1,2,21,+16,202210290MILMIL,34,0,34.0,0.14166666666666666,0.17073170731707318,0.6176470588235294,0.5169255437105489,17.425,1.2839634556572397,-3.5749999999999993,714.0,0.1943430036065053
2,Giannis Antetokounmpo,32:37,11,22,.500,1,1,1.000,11,19,.579,5,12,17,4,0,1,2,4,34,-10,202210290MILMIL,32,37,32.61666666666667,0.1359027777777778,0.2764227642276423,1.0424118548799182,1.7179221386472001,16.71604166666667,1.1696568080785137,-17.28395833333333,1108.9666666666667,0.3018486175062944
3,Jevon Carter,25:46,1,4,.250,0,2,.000,0,0,,0,0,0,1,1,0,0,2,2,-8,202210290MILMIL,25,46,25.766666666666666,0.1073611111111111,0.016260162601626018,0.0776196636481242,-1.0099690313569933,13.205416666666666,0.6036323242850619,11.205416666666666,51.53333333333333,0.014026810624447114
4,Grayson Allen,20:06,1,5,.200,0,3,.000,0,0,,1,1,2,0,1,0,0,0,2,-4,202210290MILMIL,20,6,20.1,0.08375,0.016260162601626018,0.09950248756218905,-0.9480966792873522,10.301250000000001,0.13538822576979823,8.301250000000001,40.2,0.010942001043391476
