,GAME_ID,PLAYER_NAME,TIME,TIMESHARE,PTS_TEAM,PTSSHARE,PTSCAP,PTSCAPSHARE,GAME_DATE,MATCHUP,WL,W_PCT,PTS,HHI_TS,HHI_PS,HHI_PCS
9,22101202,Jonathan Kuminga,7.683333333333334,0.03201388888888889,6.0,0.046875,46.1,0.01368907101391178,"APR 07, 2022",GSW vs. LAL,W,0.638,128,0.10631976273148148,0.1348876953125,0.18420454524662977
10,22101202,Juan Toscano-Anderson,2.1166666666666667,0.008819444444444444,0.0,0.0,0.0,0.0,"APR 07, 2022",GSW vs. LAL,W,0.638,128,0.10631976273148148,0.1348876953125,0.18420454524662977
11,22101202,Damion Lee,2.1166666666666667,0.008819444444444444,2.0,0.015625,4.233333333333333,0.0012570585818993463,"APR 07, 2022",GSW vs. LAL,W,0.638,128,0.10631976273148148,0.1348876953125,0.18420454524662977
12,22101202,Moses Moody,2.1,0.00875,3.0,0.0234375,6.300000000000001,0.0018707407242439093,"APR 07, 2022",GSW vs. LAL,W,0.638,128,0.10631976273148148,0.1348876953125,0.18420454524662977
0,22101176,Andrew Wiggins,36.0,0.15,25.0,0.22935779816513763,900.0,0.27085726323814874,"APR 03, 2022",GSW @ SAC,W,0.633,109,0.11527020640432101,0.1637067586903459,0.19010738019322151
1,22101176,Draymond Green,23.983333333333334,0.09993055555555556,6.0,0.05504587155963303,143.9,0.043307066866632896,"APR 03, 2022",GSW @ SAC,W,0.633,109,0.11527020640432101,0.1637067586903459,0.19010738019322151
2,22101176,Kevon Looney,14.633333333333333,0.06097222222222222,0.0,0.0,0.0,0.0,"APR 03, 2022",GSW @ SAC,W,0.633,109,0.11527020640432101,0.1637067586903459,0.19010738019322151
3,22101176,Gary Payton II,19.083333333333332,0.07951388888888888,2.0,0.01834862385321101,38.166666666666664,0.011486354311395566,"APR 03, 2022",GSW @ SAC,W,0.633,109,0.11527020640432101,0.1637067586903459,0.19010738019322151
4,22101176,Jordan Poole,33.85,0.14104166666666668,22.0,0.2018348623853211,744.7,0.22411933770383263,"APR 03, 2022",GSW @ SAC,W,0.633,109,0.11527020640432101,0.1637067586903459,0.19010738019322151
5,22101176,Damion Lee,27.566666666666666,0.11486111111111111,11.0,0.10091743119266056,303.23333333333335,0.09125883421027553,"APR 03, 2022",GSW @ SAC,W,0.633,109,0.11527020640432101,0.1637067586903459,0.19010738019322151
6,22101176,Nemanja Bjelica,30.266666666666666,0.12611111111111112,19.0,0.1743119266055046,575.0666666666666,0.17306775945868672,"APR 03, 2022",GSW @ SAC,W,0.633,109,0.11527020640432101,0.1637067586903459,0.19010738019322151
7,22101176,Juan Toscano-Anderson,19.483333333333334,0.08118055555555556,4.0,0.03669724770642202,77.93333333333334,0.023454232646325623,"APR 03, 2022",GSW @ SAC,W,0.633,109,0.11527020640432101,0.1637067586903459,0.19010738019322151
8,22101176,Jonathan Kuminga,31.316666666666666,0.1304861111111111,17.0,0.1559633027522936,532.3833333333333,0.1602221029558553,"APR 03, 2022",GSW @ SAC,W,0.633,109,0.11527020640432101,0.1637067586903459,0.19010738019322151
9,22101176,Moses Moody,2.466666666666667,0.010277777777777778,3.0,0.027522935779816515,7.4,0.0022270486088470007,"APR 03, 2022",GSW @ SAC,W,0.633,109,0.11527020640432101,0.1637067586903459,0.19010738019322151
10,22101176,Quinndary Weatherspoon,1.35,0.005625000000000001,0.0,0.0,0.0,0.0,"APR 03, 2022",GSW @ SAC,W,0.633,109,0.11527020640432101,0.1637067586903459,0.19010738019322151
0,22101165,Andrew Wiggins,32.95,0.1373012014723245,17.0,0.15315315315315314,560.1500000000001,0.14684691376364853,"APR 02, 2022",GSW vs. UTA,W,0.628,111,0.123156171752461,0.22425127830533234,0.26354442820053225
1,22101165,Draymond Green,33.11666666666667,0.13799569414542678,10.0,0.09009009009009009,331.1666666666667,0.0868174648601177,"APR 02, 2022",GSW vs. UTA,W,0.628,111,0.123156171752461,0.22425127830533234,0.26354442820053225
2,22101165,Kevon Looney,12.716666666666667,0.0529897909577054,2.0,0.018018018018018018,25.433333333333334,0.006667511392880705,"APR 02, 2022",GSW vs. UTA,W,0.628,111,0.123156171752461,0.22425127830533234,0.26354442820053225
3,22101165,Klay Thompson,39.3,0.16376137231752208,36.0,0.32432432432432434,1414.8,0.370898890641453,"APR 02, 2022",GSW vs. UTA,W,0.628,111,0.123156171752461,0.22425127830533234,0.26354442820053225
4,22101165,Jordan Poole,37.56666666666667,0.15653864851725818,31.0,0.27927927927927926,1164.5666666666668,0.3052986179987853,"APR 02, 2022",GSW vs. UTA,W,0.628,111,0.123156171752461,0.22425127830533234,0.26354442820053225
5,22101165,Otto Porter Jr.,29.95,0.1248003333564831,2.0,0.018018018018018018,59.9,0.0157031690340847,"APR 02, 2022",GSW vs. UTA,W,0.628,111,0.123156171752461,0.22425127830533234,0.26354442820053225
6,22101165,Gary Payton II,21.8,0.0908396416417807,10.0,0.09009009009009009,218.0,0.057150097653263184,"APR 02, 2022",GSW vs. UTA,W,0.628,111,0.123156171752461,0.22425127830533234,0.26354442820053225
7,22101165,Nemanja Bjelica,13.5,0.05625390652128621,3.0,0.02702702702702703,40.5,0.010617334655766784,"APR 02, 2022",GSW vs. UTA,W,0.628,111,0.123156171752461,0.22425127830533234,0.26354442820053225
8,22101165,Andre Iguodala,14.85,0.06187929717341483,0.0,0.0,0.0,0.0,"APR 02, 2022",GSW vs. UTA,W,0.628,111,0.123156171752461,0.22425127830533234,0.26354442820053225
9,22101165,Jonathan Kuminga,4.233333333333333,0.01764011389679839,0.0,0.0,0.0,0.0,"APR 02, 2022",GSW vs. UTA,W,0.628,111,0.123156171752461,0.22425127830533234,0.26354442820053225
10,22101165,Damion Lee,0.0,0.0,0.0,0.0,0.0,0.0,"APR 02, 2022",GSW vs. UTA,W,0.628,111,0.123156171752461,0.22425127830533234,0.26354442820053225
11,22101165,Moses Moody,0.0,0.0,0.0,0.0,0.0,0.0,"APR 02, 2022",GSW vs. UTA,W,0.628,111,0.123156171752461,0.22425127830533234,0.26354442820053225
12,22101165,Juan Toscano-Anderson,0.0,0.0,0.0,0.0,0.0,0.0,"APR 02, 2022",GSW vs. UTA,W,0.628,111,0.123156171752461,0.22425127830533234,0.26354442820053225
