,GAME_ID,TEAM_ID,PLAYER_NAME,TIME,TIMESHARE,PTS_TEAM,PTSSHARE,PTSCAP,PTSCAPSHARE,GAME_DATE,MATCHUP,WL,W_PCT,PTS,HHI_TS,HHI_PS,HHI_PCS
1,22100710,1610612741,DeMar DeRozan,38.666666666666664,0.1610999236164155,22.0,0.1774193548387097,850.6666666666666,0.22355177518680414,2022-03-03,CHI @ ATL,L,0.619,124,0.12442986735817041,0.13553590010405828,0.16408072072907795
2,22100710,1610612741,Nikola Vucevic,35.583333333333336,0.14825359350045136,21.0,0.1693548387096774,747.25,0.19637429154585354,2022-03-03,CHI @ ATL,L,0.619,124,0.12442986735817041,0.13553590010405828,0.16408072072907795
3,22100710,1610612741,Zach LaVine,34.483333333333334,0.14367057843205333,22.0,0.1774193548387097,758.6333333333333,0.19936578571616284,2022-03-03,CHI @ ATL,L,0.619,124,0.12442986735817041,0.13553590010405828,0.16408072072907795
4,22100710,1610612741,Ayo Dosunmu,35.53333333333333,0.14804527463370598,15.0,0.12096774193548387,533.0,0.14007025412370683,2022-03-03,CHI @ ATL,L,0.619,124,0.12442986735817041,0.13553590010405828,0.16408072072907795
5,22100710,1610612741,Coby White,26.5,0.11040899937504339,15.0,0.12096774193548387,397.5,0.10446139965135735,2022-03-03,CHI @ ATL,L,0.619,124,0.12442986735817041,0.13553590010405828,0.16408072072907795
6,22100710,1610612741,Derrick Jones Jr.,12.65,0.05270467328657732,4.0,0.03225806451612903,50.6,0.01329747628266335,2022-03-03,CHI @ ATL,L,0.619,124,0.12442986735817041,0.13553590010405828,0.16408072072907795
7,22100710,1610612741,Tristan Thompson,21.0,0.08749392403305326,8.0,0.06451612903225806,168.0,0.044149723626234046,2022-03-03,CHI @ ATL,L,0.619,124,0.12442986735817041,0.13553590010405828,0.16408072072907795
8,22100710,1610612741,Troy Brown Jr.,14.783333333333333,0.06159294493437956,9.0,0.07258064516129033,133.05,0.03496500433613357,2022-03-03,CHI @ ATL,L,0.619,124,0.12442986735817041,0.13553590010405828,0.16408072072907795
9,22100710,1610612741,Tony Bradley,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-03,CHI @ ATL,L,0.619,124,0.12442986735817041,0.13553590010405828,0.16408072072907795
10,22100710,1610612741,Malcolm Hill,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-03,CHI @ ATL,L,0.619,124,0.12442986735817041,0.13553590010405828,0.16408072072907795
