,GAME_ID,TEAM_ID,PLAYER_NAME,TIME,TIMESHARE,PTS_TEAM,PTSSHARE,PTSCAP,PTSCAPSHARE,GAME_DATE,MATCHUP,WL,W_PCT,PTS,HHI_TS,HHI_PS,HHI_PCS
10,22101123,1610612753,Ignas Brazdeikis,22.75,0.09479166666666666,13.0,0.12871287128712872,295.75,0.12972534341211647,2022-03-28,ORL @ CLE,L,0.263,101,0.09414792631172839,0.10498970689148122,0.11278445897139294
11,22101123,1610612753,Gary Harris,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-28,ORL @ CLE,L,0.263,101,0.09414792631172839,0.10498970689148122,0.11278445897139294
12,22101123,1610612753,Robin Lopez,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-28,ORL @ CLE,L,0.263,101,0.09414792631172839,0.10498970689148122,0.11278445897139294
13,22101123,1610612753,Terrence Ross,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-28,ORL @ CLE,L,0.263,101,0.09414792631172839,0.10498970689148122,0.11278445897139294
0,22101108,1610612753,Chuma Okeke,34.18333333333333,0.1289937106918239,6.0,0.05454545454545454,205.09999999999997,0.0674245952387475,2022-03-26,ORL vs. SAC,L,0.267,110,0.10745722083778332,0.12793388429752064,0.14211565180199998
1,22101108,1610612753,Franz Wagner,34.18333333333333,0.1289937106918239,19.0,0.17272727272727273,649.4833333333332,0.21351121825603372,2022-03-26,ORL vs. SAC,L,0.267,110,0.10745722083778332,0.12793388429752064,0.14211565180199998
2,22101108,1610612753,Mo Bamba,33.5,0.12641509433962264,18.0,0.16363636363636364,603.0,0.19823028244253899,2022-03-26,ORL vs. SAC,L,0.267,110,0.10745722083778332,0.12793388429752064,0.14211565180199998
3,22101108,1610612753,R.J. Hampton,33.46666666666667,0.12628930817610062,7.0,0.06363636363636363,234.26666666666668,0.07701284825904721,2022-03-26,ORL vs. SAC,L,0.267,110,0.10745722083778332,0.12793388429752064,0.14211565180199998
4,22101108,1610612753,Cole Anthony,33.3,0.12566037735849056,14.0,0.12727272727272726,466.19999999999993,0.1532586362764704,2022-03-26,ORL vs. SAC,L,0.267,110,0.10745722083778332,0.12793388429752064,0.14211565180199998
5,22101108,1610612753,Jeff Dowtin Jr.,19.533333333333335,0.07371069182389937,2.0,0.01818181818181818,39.06666666666667,0.012842780045475717,2022-03-26,ORL vs. SAC,L,0.267,110,0.10745722083778332,0.12793388429752064,0.14211565180199998
6,22101108,1610612753,Terrence Ross,18.816666666666666,0.0710062893081761,9.0,0.08181818181818182,169.35,0.05567213653672301,2022-03-26,ORL vs. SAC,L,0.267,110,0.10745722083778332,0.12793388429752064,0.14211565180199998
