,GAME_ID,TEAM_ID,PLAYER_NAME,TIME,TIMESHARE,PTS_TEAM,PTSSHARE,PTSCAP,PTSCAPSHARE,GAME_DATE,MATCHUP,WL,W_PCT,PTS,HHI_TS,HHI_PS,HHI_PCS
7,22101210,1610612762,Jordan Clarkson,21.883333333333333,0.09118055555555554,9.0,0.08571428571428572,196.95,0.06528007954922108,2022-04-08,UTA vs. PHX,L,0.593,105,0.11781208526234566,0.1375963718820862,0.16039087091170143
8,22101210,1610612762,Jared Butler,3.183333333333333,0.013263888888888886,0.0,0.0,0.0,0.0,2022-04-08,UTA vs. PHX,L,0.593,105,0.11781208526234566,0.1375963718820862,0.16039087091170143
9,22101210,1610612762,Juancho Hernangomez,13.033333333333333,0.05430555555555555,4.0,0.0380952380952381,52.13333333333333,0.017279858579162522,2022-04-08,UTA vs. PHX,L,0.593,105,0.11781208526234566,0.1375963718820862,0.16039087091170143
10,22101210,1610612762,Nickeil Alexander-Walker,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-08,UTA vs. PHX,L,0.593,105,0.11781208526234566,0.1375963718820862,0.16039087091170143
11,22101210,1610612762,Rudy Gay,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-08,UTA vs. PHX,L,0.593,105,0.11781208526234566,0.1375963718820862,0.16039087091170143
12,22101210,1610612762,Eric Paschall,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-08,UTA vs. PHX,L,0.593,105,0.11781208526234566,0.1375963718820862,0.16039087091170143
13,22101210,1610612762,Xavier Sneed,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-08,UTA vs. PHX,L,0.593,105,0.11781208526234566,0.1375963718820862,0.16039087091170143
0,22101194,1610612762,Bojan Bogdanovic,25.75,0.10729166666666667,27.0,0.19708029197080293,695.25,0.21918348045397226,2022-04-06,UTA vs. OKC,W,0.6,137,0.09509629629629629,0.11748095263466353,0.13914908002777915
1,22101194,1610612762,Juancho Hernangomez,16.7,0.06958333333333334,4.0,0.029197080291970802,66.8,0.021059268600252205,2022-04-06,UTA vs. OKC,W,0.6,137,0.09509629629629629,0.11748095263466353,0.13914908002777915
2,22101194,1610612762,Rudy Gobert,26.15,0.10895833333333334,20.0,0.145985401459854,523.0,0.16488020176544765,2022-04-06,UTA vs. OKC,W,0.6,137,0.09509629629629629,0.11748095263466353,0.13914908002777915
3,22101194,1610612762,Danuel House Jr.,25.95,0.10812500000000001,14.0,0.10218978102189781,363.3,0.11453341740226987,2022-04-06,UTA vs. OKC,W,0.6,137,0.09509629629629629,0.11748095263466353,0.13914908002777915
4,22101194,1610612762,Trent Forrest,12.2,0.050833333333333335,4.0,0.029197080291970802,48.8,0.015384615384615384,2022-04-06,UTA vs. OKC,W,0.6,137,0.09509629629629629,0.11748095263466353,0.13914908002777915
5,22101194,1610612762,Hassan Whiteside,17.266666666666666,0.07194444444444445,15.0,0.10948905109489052,259.0,0.08165195460277427,2022-04-06,UTA vs. OKC,W,0.6,137,0.09509629629629629,0.11748095263466353,0.13914908002777915
6,22101194,1610612762,Jordan Clarkson,29.316666666666666,0.12215277777777779,18.0,0.13138686131386862,527.7,0.16636191677175285,2022-04-06,UTA vs. OKC,W,0.6,137,0.09509629629629629,0.11748095263466353,0.13914908002777915
7,22101194,1610612762,Rudy Gay,26.05,0.10854166666666669,12.0,0.08759124087591241,312.6,0.09854981084489282,2022-04-06,UTA vs. OKC,W,0.6,137,0.09509629629629629,0.11748095263466353,0.13914908002777915
8,22101194,1610612762,Jared Butler,30.016666666666666,0.12506944444444446,7.0,0.051094890510948905,210.11666666666667,0.06624106767549391,2022-04-06,UTA vs. OKC,W,0.6,137,0.09509629629629629,0.11748095263466353,0.13914908002777915
9,22101194,1610612762,Nickeil Alexander-Walker,14.133333333333333,0.05888888888888889,9.0,0.06569343065693431,127.19999999999999,0.04010088272383354,2022-04-06,UTA vs. OKC,W,0.6,137,0.09509629629629629,0.11748095263466353,0.13914908002777915
10,22101194,1610612762,Eric Paschall,6.633333333333333,0.02763888888888889,3.0,0.021897810218978103,19.9,0.006273644388398486,2022-04-06,UTA vs. OKC,W,0.6,137,0.09509629629629629,0.11748095263466353,0.13914908002777915
11,22101194,1610612762,Xavier Sneed,5.25,0.021875000000000002,0.0,0.0,0.0,0.0,2022-04-06,UTA vs. OKC,W,0.6,137,0.09509629629629629,0.11748095263466353,0.13914908002777915
12,22101194,1610612762,Greg Monroe,4.583333333333333,0.019097222222222224,4.0,0.029197080291970802,18.333333333333332,0.005779739386296763,2022-04-06,UTA vs. OKC,W,0.6,137,0.09509629629629629,0.11748095263466353,0.13914908002777915
0,22101187,1610612762,Bojan Bogdanovic,40.25,0.15188679245283018,13.0,0.10743801652892562,523.25,0.1335821022533869,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
1,22101187,1610612762,Royce O'Neale,24.216666666666665,0.09138364779874213,6.0,0.049586776859504134,145.29999999999998,0.037094084008441684,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
2,22101187,1610612762,Rudy Gobert,34.28333333333333,0.12937106918238994,22.0,0.18181818181818182,754.2333333333333,0.19255054802913746,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
3,22101187,1610612762,Donovan Mitchell,41.45,0.15641509433962264,20.0,0.1652892561983471,829.0,0.21163796037851454,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
4,22101187,1610612762,Mike Conley,33.56666666666667,0.12666666666666668,13.0,0.10743801652892562,436.36666666666673,0.11140138879433592,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
5,22101187,1610612762,Hassan Whiteside,18.716666666666665,0.07062893081761006,14.0,0.11570247933884298,262.0333333333333,0.06689529579957791,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
6,22101187,1610612762,Jordan Clarkson,30.983333333333334,0.11691823899371069,22.0,0.18181818181818182,681.6333333333333,0.1740162706787392,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
7,22101187,1610612762,Danuel House Jr.,28.883333333333333,0.1089937106918239,9.0,0.0743801652892562,259.95,0.06636343522363673,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
8,22101187,1610612762,Rudy Gay,12.65,0.047735849056603774,2.0,0.01652892561983471,25.3,0.006458914834229696,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
9,22101187,1610612762,Nickeil Alexander-Walker,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
10,22101187,1610612762,Jared Butler,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
11,22101187,1610612762,Juancho Hernangomez,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
12,22101187,1610612762,Greg Monroe,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
13,22101187,1610612762,Eric Paschall,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
14,22101187,1610612762,Xavier Sneed,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-05,UTA vs. MEM,W,0.595,121,0.12148422926308294,0.13817362202035383,0.15269922453223223
0,22101165,1610612762,Bojan Bogdanovic,31.416666666666668,0.13090277777777778,17.0,0.1588785046728972,534.0833333333334,0.1578960335057896,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
1,22101165,1610612762,Royce O'Neale,30.033333333333335,0.12513888888888888,0.0,0.0,0.0,0.0,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
2,22101165,1610612762,Rudy Gobert,37.53333333333333,0.15638888888888888,14.0,0.1308411214953271,525.4666666666667,0.15534860803153486,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
3,22101165,1610612762,Donovan Mitchell,32.733333333333334,0.1363888888888889,26.0,0.24299065420560748,851.0666666666667,0.25160877063316084,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
4,22101165,1610612762,Mike Conley,35.7,0.14875000000000002,26.0,0.24299065420560748,928.2,0.27441241685144124,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
5,22101165,1610612762,Hassan Whiteside,10.466666666666667,0.043611111111111114,2.0,0.018691588785046728,20.933333333333334,0.006188716432618871,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
6,22101165,1610612762,Jordan Clarkson,27.566666666666666,0.11486111111111111,14.0,0.1308411214953271,385.93333333333334,0.11409706824340969,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
7,22101165,1610612762,Juancho Hernangomez,16.583333333333332,0.06909722222222221,5.0,0.04672897196261682,82.91666666666666,0.024513426952451338,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
8,22101165,1610612762,Danuel House Jr.,17.966666666666665,0.0748611111111111,3.0,0.028037383177570093,53.89999999999999,0.01593495934959349,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
9,22101165,1610612762,Nickeil Alexander-Walker,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
10,22101165,1610612762,Jared Butler,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
11,22101165,1610612762,Rudy Gay,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
12,22101165,1610612762,Greg Monroe,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
13,22101165,1610612762,Eric Paschall,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-02,UTA @ GSW,L,0.59,107,0.12345487075617284,0.18088916062538213,0.2015847676192276
0,22101150,1610612762,Bojan Bogdanovic,22.45,0.09354166666666668,11.0,0.09016393442622951,246.95,0.06917915987730118,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
1,22101150,1610612762,Royce O'Neale,29.066666666666666,0.12111111111111113,2.0,0.01639344262295082,58.13333333333333,0.01628513934345863,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
2,22101150,1610612762,Rudy Gobert,36.083333333333336,0.15034722222222224,25.0,0.20491803278688525,902.0833333333334,0.2527044630059342,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
3,22101150,1610612762,Donovan Mitchell,32.35,0.1347916666666667,29.0,0.23770491803278687,938.1500000000001,0.26280797262154326,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
4,22101150,1610612762,Mike Conley,30.166666666666668,0.12569444444444447,18.0,0.14754098360655737,543.0,0.15211291278953046,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
5,22101150,1610612762,Greg Monroe,11.916666666666666,0.04965277777777778,4.0,0.03278688524590164,47.666666666666664,0.013353067236895552,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
6,22101150,1610612762,Jordan Clarkson,29.216666666666665,0.12173611111111111,19.0,0.1557377049180328,555.1166666666667,0.15550720645429375,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
7,22101150,1610612762,Juancho Hernangomez,19.383333333333333,0.0807638888888889,9.0,0.07377049180327869,174.45,0.048869424744260745,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
8,22101150,1610612762,Danuel House Jr.,20.833333333333332,0.08680555555555557,5.0,0.040983606557377046,104.16666666666666,0.029180653926782235,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
9,22101150,1610612762,Jared Butler,2.1333333333333333,0.00888888888888889,0.0,0.0,0.0,0.0,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
10,22101150,1610612762,Nickeil Alexander-Walker,2.1333333333333333,0.00888888888888889,0.0,0.0,0.0,0.0,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
11,22101150,1610612762,Eric Paschall,2.1333333333333333,0.00888888888888889,0.0,0.0,0.0,0.0,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
12,22101150,1610612762,Xavier Sneed,2.1333333333333333,0.00888888888888889,0.0,0.0,0.0,0.0,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
13,22101150,1610612762,Rudy Gay,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-31,UTA vs. LAL,W,0.597,122,0.11164925733024697,0.16111260413867237,0.18871740316092475
0,22101135,1610612762,Royce O'Neale,33.8,0.14083333333333334,5.0,0.043478260869565216,169.0,0.04860605130958316,2022-03-29,UTA @ LAC,L,0.592,115,0.1261752893518519,0.16325141776937616,0.1980128578019631
1,22101135,1610612762,Juancho Hernangomez,28.05,0.11687500000000002,13.0,0.11304347826086956,364.65000000000003,0.10487690301798522,2022-03-29,UTA @ LAC,L,0.592,115,0.1261752893518519,0.16325141776937616,0.1980128578019631
2,22101135,1610612762,Rudy Gobert,38.43333333333333,0.1601388888888889,9.0,0.0782608695652174,345.9,0.09948421981056103,2022-03-29,UTA @ LAC,L,0.592,115,0.1261752893518519,0.16325141776937616,0.1980128578019631
3,22101135,1610612762,Donovan Mitchell,35.55,0.148125,33.0,0.28695652173913044,1173.1499999999999,0.3374094029221153,2022-03-29,UTA @ LAC,L,0.592,115,0.1261752893518519,0.16325141776937616,0.1980128578019631
4,22101135,1610612762,Mike Conley,32.733333333333334,0.13638888888888892,19.0,0.16521739130434782,621.9333333333334,0.17887410361621356,2022-03-29,UTA @ LAC,L,0.592,115,0.1261752893518519,0.16325141776937616,0.1980128578019631
5,22101135,1610612762,Jordan Clarkson,33.11666666666667,0.13798611111111114,17.0,0.14782608695652175,562.9833333333333,0.16191950761207197,2022-03-29,UTA @ LAC,L,0.592,115,0.1261752893518519,0.16325141776937616,0.1980128578019631
6,22101135,1610612762,Greg Monroe,9.566666666666666,0.03986111111111112,4.0,0.034782608695652174,38.266666666666666,0.011005867239329678,2022-03-29,UTA @ LAC,L,0.592,115,0.1261752893518519,0.16325141776937616,0.1980128578019631
7,22101135,1610612762,Trent Forrest,7.266666666666667,0.030277777777777782,2.0,0.017391304347826087,14.533333333333333,0.004179928672776777,2022-03-29,UTA @ LAC,L,0.592,115,0.1261752893518519,0.16325141776937616,0.1980128578019631
8,22101135,1610612762,Rudy Gay,15.95,0.06645833333333334,11.0,0.09565217391304348,175.45,0.05046113433293707,2022-03-29,UTA @ LAC,L,0.592,115,0.1261752893518519,0.16325141776937616,0.1980128578019631
9,22101135,1610612762,Eric Paschall,5.533333333333333,0.02305555555555556,2.0,0.017391304347826087,11.066666666666666,0.003182881466426353,2022-03-29,UTA @ LAC,L,0.592,115,0.1261752893518519,0.16325141776937616,0.1980128578019631
10,22101135,1610612762,Nickeil Alexander-Walker,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-29,UTA @ LAC,L,0.592,115,0.1261752893518519,0.16325141776937616,0.1980128578019631
11,22101135,1610612762,Jared Butler,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-29,UTA @ LAC,L,0.592,115,0.1261752893518519,0.16325141776937616,0.1980128578019631
12,22101135,1610612762,Xavier Sneed,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-29,UTA @ LAC,L,0.592,115,0.1261752893518519,0.16325141776937616,0.1980128578019631
0,22101121,1610612762,Royce O'Neale,29.083333333333332,0.12118055555555556,6.0,0.06,174.5,0.06974978015828603,2022-03-27,UTA @ DAL,L,0.6,100,0.10609025848765433,0.1198,0.12967344798995678
1,22101121,1610612762,Juancho Hernangomez,29.2,0.12166666666666666,7.0,0.07,204.4,0.0817011751538892,2022-03-27,UTA @ DAL,L,0.6,100,0.10609025848765433,0.1198,0.12967344798995678
2,22101121,1610612762,Eric Paschall,26.0,0.10833333333333334,10.0,0.1,260.0,0.10392517387481012,2022-03-27,UTA @ DAL,L,0.6,100,0.10609025848765433,0.1198,0.12967344798995678
3,22101121,1610612762,Donovan Mitchell,31.816666666666666,0.13256944444444443,12.0,0.12,381.8,0.15261012071308658,2022-03-27,UTA @ DAL,L,0.6,100,0.10609025848765433,0.1198,0.12967344798995678
4,22101121,1610612762,Mike Conley,26.466666666666665,0.11027777777777777,14.0,0.14,370.5333333333333,0.14810669651184477,2022-03-27,UTA @ DAL,L,0.6,100,0.10609025848765433,0.1198,0.12967344798995678
5,22101121,1610612762,Rudy Gay,23.133333333333333,0.09638888888888889,18.0,0.18,416.4,0.16644016308258053,2022-03-27,UTA @ DAL,L,0.6,100,0.10609025848765433,0.1198,0.12967344798995678
6,22101121,1610612762,Jordan Clarkson,29.333333333333332,0.12222222222222222,14.0,0.14,410.66666666666663,0.16414847976123856,2022-03-27,UTA @ DAL,L,0.6,100,0.10609025848765433,0.1198,0.12967344798995678
7,22101121,1610612762,Trent Forrest,20.533333333333335,0.08555555555555557,10.0,0.1,205.33333333333334,0.08207423988061928,2022-03-27,UTA @ DAL,L,0.6,100,0.10609025848765433,0.1198,0.12967344798995678
8,22101121,1610612762,Nickeil Alexander-Walker,9.016666666666667,0.03756944444444445,0.0,0.0,0.0,0.0,2022-03-27,UTA @ DAL,L,0.6,100,0.10609025848765433,0.1198,0.12967344798995678
9,22101121,1610612762,Jared Butler,9.466666666666667,0.03944444444444444,7.0,0.07,66.26666666666667,0.02648759559783622,2022-03-27,UTA @ DAL,L,0.6,100,0.10609025848765433,0.1198,0.12967344798995678
10,22101121,1610612762,Xavier Sneed,5.95,0.024791666666666667,2.0,0.02,11.9,0.004756575265808617,2022-03-27,UTA @ DAL,L,0.6,100,0.10609025848765433,0.1198,0.12967344798995678
0,22101100,1610612762,Royce O'Neale,35.43333333333333,0.14762863690021527,6.0,0.0594059405940594,212.59999999999997,0.06808755944850997,2022-03-25,UTA @ CHA,L,0.608,101,0.12905695423736982,0.16086658170767573,0.18626955959744806
1,22101100,1610612762,Juancho Hernangomez,28.0,0.11665856537740435,14.0,0.13861386138613863,392.0,0.12554244263318867,2022-03-25,UTA @ CHA,L,0.608,101,0.12905695423736982,0.16086658170767573,0.18626955959744806
2,22101100,1610612762,Rudy Gobert,37.43333333333333,0.15596139157002986,11.0,0.10891089108910891,411.76666666666665,0.13187294165372276,2022-03-25,UTA @ CHA,L,0.608,101,0.12905695423736982,0.16086658170767573,0.18626955959744806
3,22101100,1610612762,Donovan Mitchell,35.583333333333336,0.14825359350045136,26.0,0.25742574257425743,925.1666666666667,0.2962951101432102,2022-03-25,UTA @ CHA,L,0.608,101,0.12905695423736982,0.16086658170767573,0.18626955959744806
4,22101100,1610612762,Mike Conley,32.36666666666667,0.13485174640649955,11.0,0.10891089108910891,356.03333333333336,0.11402371001403812,2022-03-25,UTA @ CHA,L,0.608,101,0.12905695423736982,0.16086658170767573,0.18626955959744806
5,22101100,1610612762,Jordan Clarkson,35.31666666666667,0.1471425595444761,19.0,0.18811881188118812,671.0166666666668,0.2149006922982487,2022-03-25,UTA @ CHA,L,0.608,101,0.12905695423736982,0.16086658170767573,0.18626955959744806
6,22101100,1610612762,Eric Paschall,10.433333333333334,0.043469203527532814,11.0,0.10891089108910891,114.76666666666667,0.036755325679087465,2022-03-25,UTA @ CHA,L,0.608,101,0.12905695423736982,0.16086658170767573,0.18626955959744806
7,22101100,1610612762,Trent Forrest,12.416666666666666,0.05173251857509895,0.0,0.0,0.0,0.0,2022-03-25,UTA @ CHA,L,0.608,101,0.12905695423736982,0.16086658170767573,0.18626955959744806
8,22101100,1610612762,Rudy Gay,13.033333333333333,0.05430178459829179,3.0,0.0297029702970297,39.1,0.012522218129994074,2022-03-25,UTA @ CHA,L,0.608,101,0.12905695423736982,0.16086658170767573,0.18626955959744806
9,22101100,1610612762,Nickeil Alexander-Walker,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-25,UTA @ CHA,L,0.608,101,0.12905695423736982,0.16086658170767573,0.18626955959744806
10,22101100,1610612762,Jared Butler,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-25,UTA @ CHA,L,0.608,101,0.12905695423736982,0.16086658170767573,0.18626955959744806
11,22101100,1610612762,Xavier Sneed,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-25,UTA @ CHA,L,0.608,101,0.12905695423736982,0.16086658170767573,0.18626955959744806
0,22101087,1610612762,Royce O'Neale,30.95,0.12895833333333334,6.0,0.061855670103092786,185.7,0.06669420151920555,2022-03-23,UTA @ BOS,L,0.616,97,0.10457149884259262,0.20629184823041768,0.26811298516948395
1,22101087,1610612762,Eric Paschall,24.716666666666665,0.10298611111111111,11.0,0.1134020618556701,271.8833333333333,0.09764696727542632,2022-03-23,UTA @ BOS,L,0.616,97,0.10457149884259262,0.20629184823041768,0.26811298516948395
2,22101087,1610612762,Rudy Gobert,30.416666666666668,0.12673611111111113,14.0,0.14432989690721648,425.83333333333337,0.15293814834102512,2022-03-23,UTA @ BOS,L,0.616,97,0.10457149884259262,0.20629184823041768,0.26811298516948395
3,22101087,1610612762,Donovan Mitchell,34.7,0.14458333333333337,37.0,0.38144329896907214,1283.9,0.4611130066263221,2022-03-23,UTA @ BOS,L,0.616,97,0.10457149884259262,0.20629184823041768,0.26811298516948395
4,22101087,1610612762,Mike Conley,28.133333333333333,0.11722222222222223,9.0,0.09278350515463918,253.2,0.09093684342844828,2022-03-23,UTA @ BOS,L,0.616,97,0.10457149884259262,0.20629184823041768,0.26811298516948395
5,22101087,1610612762,Jordan Clarkson,26.55,0.11062500000000001,10.0,0.10309278350515463,265.5,0.09535439150968807,2022-03-23,UTA @ BOS,L,0.616,97,0.10457149884259262,0.20629184823041768,0.26811298516948395
